age,Sr,eSr,d13C,ed13C,d34S,ed34S,fR,efR,fL,efL,fA,efA,fA_Godderis,efA_Godderis,fAw_fA,efAw_fA,fAw_fA_Godderis,efAw_fA_Godderis,fD,efD,fD_Godderis,efD_Godderis,RT,eRT,GEOG,eGEOG,GEOG_Godderis,eGEOG_Godderis,fSR,efSR,fC,efC,fHR,efHR,fHRall,efHRall
247,73.6,6.4652354927,1.3,0.41656212,19.56,2.2234969392,0.6817,0.054536,1.409,0.5636,0.869,0.4345,0.9682,0.217845,1,0.2,0.693204,0.346602,0.954,0.477,0.6244087327,0.1404919651,0.0429661992,0.0214831001,1.84,5,-0.6686533331,1.25,1.104,0.1932,0.75,0.16875,0,0,0,0
246,73.8,5.9163446566,1.4,0.39222576,19.68,2.1742009296,0.6805,0.05444,1.402,0.5608,0.872,0.436,0.9686,0.217935,1,0.2,0.692072,0.346036,0.952,0.476,0.6177683446,0.1389978778,0.0430849606,0.0215424808,1.82,5,-0.6547599998,1.25,1.102,0.19285,0.75,0.16875,0,0,0,0
245,74,5.3674538205,1.5,0.3678894,19.8,2.12490492,0.6793,0.054344,1.395,0.558,0.875,0.4375,0.969,0.218025,1,0.2,0.69094,0.34547,0.95,0.475,0.6111279565,0.1375037905,0.043203722,0.0216018615,1.8,5,-0.6408666665,1.25,1.1,0.1925,0.75,0.16875,0,0,0,0
244,74.2,4.8185629844,1.6,0.34355304,19.92,2.0756089104,0.6781,0.054248,1.388,0.5552,0.878,0.439,0.9694,0.218115,1,0.2,0.689808,0.344904,0.948,0.474,0.6044875684,0.1360097032,0.0433224834,0.0216612422,1.78,5,-0.6269733332,1.25,1.098,0.19215,0.75,0.16875,0,0,0,0
243,74.4,4.2696721483,1.7,0.31921668,20.04,2.0263129008,0.6769,0.054152,1.381,0.5524,0.881,0.4405,0.9698,0.218205,1,0.2,0.688676,0.344338,0.946,0.473,0.5978471803,0.1345156159,0.0434412448,0.0217206229,1.76,5,-0.6130799999,1.25,1.096,0.1918,0.75,0.16875,0,0,0,0
242,74.6,3.7207813122,1.8,0.29488032,20.16,1.9770168912,0.6757,0.054056,1.374,0.5496,0.884,0.442,0.9702,0.218295,1,0.2,0.687544,0.343772,0.944,0.472,0.5912067922,0.1330215286,0.0435600062,0.0217800036,1.74,5,-0.5991866666,1.25,1.094,0.19145,0.75,0.16875,0,0,0,0
241,74.8,3.1718904761,1.9,0.27054396,20.28,1.9277208816,0.6745,0.05396,1.367,0.5468,0.887,0.4435,0.9706,0.218385,1,0.2,0.686412,0.343206,0.942,0.471,0.5845664041,0.1315274413,0.0436787676,0.0218393843,1.72,5,-0.5852933333,1.25,1.092,0.1911,0.75,0.16875,0,0,0,0
240,75,2.62299964,2,0.2462076,20.4,1.878424872,0.6733,0.053864,1.36,0.544,0.89,0.445,0.971,0.218475,1,0.2,0.68528,0.34264,0.94,0.47,0.577926016,0.130033354,0.043797529,0.021898765,1.7,5,-0.5714,1.25,1.09,0.19075,0.75,0.16875,0,0,0,0
239,75.3,2.5248544449,2.05,0.2600622,20.41,1.7294325242,0.67222,0.0537776,1.363,0.5452,0.889,0.4445,0.9711,0.2184975,1,0.2,0.684556,0.342278,0.942,0.471,0.5744087328,0.1292419652,0.0439162904,0.0219581457,1.7,5,-0.46848,1.25,1.091,0.190925,0.75,0.16875,0,0,0,0
238,75.6,2.4267092498,2.1,0.2739168,20.42,1.5804401764,0.67114,0.0536912,1.366,0.5464,0.888,0.444,0.9712,0.21852,1,0.2,0.683832,0.341916,0.944,0.472,0.5708914496,0.1284505764,0.0440350518,0.0220175264,1.7,5,-0.36556,1.25,1.092,0.1911,0.75,0.16875,0,0,0,0
237,75.9,2.3285640547,2.15,0.2877714,20.43,1.4314478286,0.67006,0.0536048,1.369,0.5476,0.887,0.4435,0.9713,0.2185425,1,0.2,0.683108,0.341554,0.946,0.473,0.5673741664,0.1276591876,0.0441538132,0.0220769071,1.7,5,-0.26264,1.25,1.093,0.191275,0.75,0.16875,0,0,0,0
236,76.2,2.2304188596,2.2,0.301626,20.44,1.2824554808,0.66898,0.0535184,1.372,0.5488,0.886,0.443,0.9714,0.218565,1,0.2,0.682384,0.341192,0.948,0.474,0.5638568832,0.1268677988,0.0442725746,0.0221362878,1.7,5,-0.15972,1.25,1.094,0.19145,0.75,0.16875,0,0,0,0
235,76.5,2.1322736645,2.25,0.3154806,20.45,1.133463133,0.6679,0.053432,1.375,0.55,0.885,0.4425,0.9715,0.2185875,1,0.2,0.68166,0.34083,0.95,0.475,0.5603396,0.12607641,0.044391336,0.0221956685,1.7,5,-0.0568,1.25,1.095,0.191625,0.75,0.16875,0,0,0,0
234,76.8,2.0341284694,2.3,0.3293352,20.46,0.9844707852,0.66682,0.0533456,1.378,0.5512,0.884,0.442,0.9716,0.21861,1,0.2,0.680936,0.340468,0.952,0.476,0.5568223168,0.1252850212,0.0445100974,0.0222550492,1.7,5,0.04612,1.25,1.096,0.1918,0.75,0.16875,0,0,0,0
233,77.1,1.9359832743,2.35,0.3431898,20.47,0.8354784374,0.66574,0.0532592,1.381,0.5524,0.883,0.4415,0.9717,0.2186325,1,0.2,0.680212,0.340106,0.954,0.477,0.5533050336,0.1244936324,0.0446288588,0.0223144299,1.7,5,0.14904,1.25,1.097,0.191975,0.75,0.16875,0,0,0,0
232,77.4,1.8378380792,2.4,0.3570444,20.48,0.6864860896,0.66466,0.0531728,1.384,0.5536,0.882,0.441,0.9718,0.218655,1,0.2,0.679488,0.339744,0.956,0.478,0.5497877504,0.1237022436,0.0447476202,0.0223738106,1.7,5,0.25196,1.25,1.098,0.19215,0.75,0.16875,0,0,0,0
231,77.7,1.7396928841,2.45,0.370899,20.49,0.5374937418,0.66358,0.0530864,1.387,0.5548,0.881,0.4405,0.9719,0.2186775,1,0.2,0.678764,0.339382,0.958,0.479,0.5462704672,0.1229108548,0.0448663816,0.0224331913,1.7,5,0.35488,1.25,1.099,0.192325,0.75,0.16875,0,0,0,0
230,78,1.641547689,2.5,0.3847536,20.5,0.388501394,0.6625,0.053,1.39,0.556,0.88,0.44,0.972,0.2187,1,0.2,0.67804,0.33902,0.96,0.48,0.542753184,0.122119466,0.044985143,0.022492572,1.7,5,0.4578,1.25,1.1,0.1925,0.75,0.16875,0,0,0,0
229,78,1.5759668557,2.6,0.36593064,20.38,0.3762845671,0.66156,0.0529248,1.374,0.5496,0.882,0.441,0.9719,0.2186775,1,0.2,0.677316,0.338658,0.962,0.481,0.5392359008,0.1213280773,0.0451968268,0.0225984139,1.7,5,0.56072,1.25,1.102,0.19285,0.75,0.16875,0,0,0,0
228,78,1.5103860224,2.7,0.34710768,20.26,0.3640677402,0.66062,0.0528496,1.358,0.5432,0.884,0.442,0.9718,0.218655,1,0.2,0.676592,0.338296,0.964,0.482,0.5357186176,0.1205366886,0.0454085106,0.0227042558,1.7,5,0.66364,1.25,1.104,0.1932,0.75,0.16875,0,0,0,0
227,78,1.4448051891,2.8,0.32828472,20.14,0.3518509133,0.65968,0.0527744,1.342,0.5368,0.886,0.443,0.9717,0.2186325,1,0.2,0.675868,0.337934,0.966,0.483,0.5322013344,0.1197452999,0.0456201944,0.0228100977,1.7,5,0.76656,1.25,1.106,0.19355,0.75,0.16875,0,0,0,0
226,78,1.3792243558,2.9,0.30946176,20.02,0.3396340864,0.65874,0.0526992,1.326,0.5304,0.888,0.444,0.9716,0.21861,1,0.2,0.675144,0.337572,0.968,0.484,0.5286840512,0.1189539112,0.0458318782,0.0229159396,1.7,5,0.86948,1.25,1.108,0.1939,0.75,0.16875,0,0,0,0
225,78,1.3136435225,3,0.2906388,19.9,0.3274172595,0.6578,0.052624,1.31,0.524,0.89,0.445,0.9715,0.2185875,1,0.2,0.67442,0.33721,0.97,0.485,0.525166768,0.1181625225,0.046043562,0.0230217815,1.7,5,0.9724,1.25,1.11,0.19425,0.75,0.16875,0,0,0,0
224,78,1.2480626892,3.1,0.27181584,19.78,0.3152004326,0.65686,0.0525488,1.294,0.5176,0.892,0.446,0.9714,0.218565,1,0.2,0.673696,0.336848,0.972,0.486,0.5216494848,0.1173711338,0.0462552458,0.0231276234,1.7,5,1.07532,1.25,1.112,0.1946,0.75,0.16875,0,0,0,0
223,78,1.1824818559,3.2,0.25299288,19.66,0.3029836057,0.65592,0.0524736,1.278,0.5112,0.894,0.447,0.9713,0.2185425,1,0.2,0.672972,0.336486,0.974,0.487,0.5181322016,0.1165797451,0.0464669296,0.0232334653,1.7,5,1.17824,1.25,1.114,0.19495,0.75,0.16875,0,0,0,0
222,78,1.1169010226,3.3,0.23416992,19.54,0.2907667788,0.65498,0.0523984,1.262,0.5048,0.896,0.448,0.9712,0.21852,1,0.2,0.672248,0.336124,0.976,0.488,0.5146149184,0.1157883564,0.0466786134,0.0233393072,1.7,5,1.28116,1.25,1.116,0.1953,0.75,0.16875,0,0,0,0
221,78,1.0513201893,3.4,0.21534696,19.42,0.2785499519,0.65404,0.0523232,1.246,0.4984,0.898,0.449,0.9711,0.2184975,1,0.2,0.671524,0.335762,0.978,0.489,0.5110976352,0.1149969677,0.0468902972,0.0234451491,1.7,5,1.38408,1.25,1.118,0.19565,0.75,0.16875,0,0,0,0
220,78,0.985739356,3.5,0.196524,19.3,0.266333125,0.6531,0.052248,1.23,0.492,0.9,0.45,0.971,0.218475,1,0.2,0.6708,0.3354,0.98,0.49,0.507580352,0.114205579,0.047101981,0.023550991,1.7,5,1.487,1.25,1.12,0.196,0.75,0.16875,0,0,0,0
219,78,1.1931711349,3.4,0.2152290975,19.18,0.2716497734,0.6523,0.052184,1.23,0.492,0.9,0.45,0.9707,0.2184075,1,0.2,0.672635,0.3363175,0.983,0.4915,0.5237416619,0.1178418737,0.0473136648,0.0236568329,1.71,5,1.57205,1.25,1.122,0.19635,0.75,0.16875,0,0,0,0
218,78,1.4006029138,3.3,0.233934195,19.06,0.2769664218,0.6515,0.05212,1.23,0.492,0.9,0.45,0.9704,0.21834,1,0.2,0.67447,0.337235,0.986,0.493,0.5399029718,0.1214781684,0.0475253486,0.0237626748,1.72,5,1.6571,1.25,1.124,0.1967,0.75,0.16875,0,0,0,0
217,78,1.6080346927,3.2,0.2526392925,18.94,0.2822830702,0.6507,0.052056,1.23,0.492,0.9,0.45,0.9701,0.2182725,1,0.2,0.676305,0.3381525,0.989,0.4945,0.5560642817,0.1251144631,0.0477370324,0.0238685167,1.73,5,1.74215,1.25,1.126,0.19705,0.75,0.16875,0,0,0,0
216,78,1.8154664716,3.1,0.27134439,18.82,0.2875997186,0.6499,0.051992,1.23,0.492,0.9,0.45,0.9698,0.218205,1,0.2,0.67814,0.33907,0.992,0.496,0.5722255916,0.1287507578,0.0479487162,0.0239743586,1.74,5,1.8272,1.25,1.128,0.1974,0.75,0.16875,0,0,0,0
215,78,2.0228982505,3,0.2900494875,18.7,0.292916367,0.6491,0.051928,1.23,0.492,0.9,0.45,0.9695,0.2181375,1,0.2,0.679975,0.3399875,0.995,0.4975,0.5883869015,0.1323870525,0.0481604,0.0240802005,1.75,5,1.91225,1.25,1.13,0.19775,0.75,0.16875,0,0,0,0
214,78,2.2303300294,2.9,0.308754585,18.58,0.2982330154,0.6483,0.051864,1.23,0.492,0.9,0.45,0.9692,0.21807,1,0.2,0.68181,0.340905,0.998,0.499,0.6045482114,0.1360233472,0.0483720838,0.0241860424,1.76,5,1.9973,1.25,1.132,0.1981,0.75,0.16875,0,0,0,0
213,78,2.4377618083,2.8,0.3274596825,18.46,0.3035496638,0.6475,0.0518,1.23,0.492,0.9,0.45,0.9689,0.2180025,1,0.2,0.683645,0.3418225,1.001,0.5005,0.6207095213,0.1396596419,0.0485837676,0.0242918843,1.77,5,2.08235,1.25,1.134,0.19845,0.75,0.16875,0,0,0,0
212,78,2.6451935872,2.7,0.34616478,18.34,0.3088663122,0.6467,0.051736,1.23,0.492,0.9,0.45,0.9686,0.217935,1,0.2,0.68548,0.34274,1.004,0.502,0.6368708312,0.1432959366,0.0487954514,0.0243977262,1.78,5,2.1674,1.25,1.136,0.1988,0.75,0.16875,0,0,0,0
211,78,2.8526253661,2.6,0.3648698775,18.22,0.3141829606,0.6459,0.051672,1.23,0.492,0.9,0.45,0.9683,0.2178675,1,0.2,0.687315,0.3436575,1.007,0.5035,0.6530321411,0.1469322313,0.0490071352,0.0245035681,1.79,5,2.25245,1.25,1.138,0.19915,0.75,0.16875,0,0,0,0
210,78,3.060057145,2.5,0.383574975,18.1,0.319499609,0.6451,0.051608,1.23,0.492,0.9,0.45,0.968,0.2178,1,0.2,0.68915,0.344575,1.01,0.505,0.669193451,0.150568526,0.049218819,0.02460941,1.8,5,2.3375,1.25,1.14,0.1995,0.75,0.16875,0,0,0,0
209,77.7,2.9644649187,2.45,0.3640080375,18.08,0.5518020527,0.64447,0.0515576,1.243,0.4972,0.901,0.4505,0.9677,0.2177325,1,0.2,0.690985,0.3454925,1.011,0.5055,0.6853547608,0.1542048208,0.0494305029,0.0247152519,1.8,5,2.42255,1.25,1.136,0.1988,0.75,0.16875,0,0,0,0
208,77.4,2.8688726924,2.4,0.3444411,18.06,0.7841044964,0.64384,0.0515072,1.256,0.5024,0.902,0.451,0.9674,0.217665,1,0.2,0.69282,0.34641,1.012,0.506,0.7015160706,0.1578411156,0.0496421868,0.0248210938,1.8,5,2.5076,1.25,1.132,0.1981,0.75,0.16875,0,0,0,0
207,77.1,2.7732804661,2.35,0.3248741625,18.04,1.0164069401,0.64321,0.0514568,1.269,0.5076,0.903,0.4515,0.9671,0.2175975,1,0.2,0.694655,0.3473275,1.013,0.5065,0.7176773804,0.1614774104,0.0498538707,0.0249269357,1.8,5,2.59265,1.25,1.128,0.1974,0.75,0.16875,0,0,0,0
206,76.8,2.6776882398,2.3,0.305307225,18.02,1.2487093838,0.64258,0.0514064,1.282,0.5128,0.904,0.452,0.9668,0.21753,1,0.2,0.69649,0.348245,1.014,0.507,0.7338386902,0.1651137052,0.0500655546,0.0250327776,1.8,5,2.6777,1.25,1.124,0.1967,0.75,0.16875,0,0,0,0
205,76.5,2.5820960135,2.25,0.2857402875,18,1.4810118275,0.64195,0.051356,1.295,0.518,0.905,0.4525,0.9665,0.2174625,1,0.2,0.698325,0.3491625,1.015,0.5075,0.75,0.16875,0.0502772385,0.0251386195,1.8,5,2.76275,1.25,1.12,0.196,0.75,0.16875,0,0,0,0
204,76.2,2.4865037872,2.2,0.26617335,17.98,1.7133142712,0.64132,0.0513056,1.308,0.5232,0.906,0.453,0.9662,0.217395,1,0.2,0.70016,0.35008,1.016,0.508,0.7661613098,0.1723862948,0.0504889224,0.0252444614,1.8,5,2.8478,1.25,1.116,0.1953,0.75,0.16875,0,0,0,0
203,75.9,2.3909115609,2.15,0.2466064125,17.96,1.9456167149,0.64069,0.0512552,1.321,0.5284,0.907,0.4535,0.9659,0.2173275,1,0.2,0.701995,0.3509975,1.017,0.5085,0.7823226196,0.1760225896,0.0507006063,0.0253503033,1.8,5,2.93285,1.25,1.112,0.1946,0.75,0.16875,0,0,0,0
202,75.6,2.2953193346,2.1,0.227039475,17.94,2.1779191586,0.64006,0.0512048,1.334,0.5336,0.908,0.454,0.9656,0.21726,1,0.2,0.70383,0.351915,1.018,0.509,0.7984839294,0.1796588844,0.0509122902,0.0254561452,1.8,5,3.0179,1.25,1.108,0.1939,0.75,0.16875,0,0,0,0
201,75.3,2.1997271083,2.05,0.2074725375,17.92,2.4102216023,0.63943,0.0511544,1.347,0.5388,0.909,0.4545,0.9653,0.2171925,1,0.2,0.705665,0.3528325,1.019,0.5095,0.8146452392,0.1832951792,0.0511239741,0.0255619871,1.8,5,3.10295,1.25,1.104,0.1932,0.75,0.16875,0,0,0,0
200,75,2.104134882,2,0.1879056,17.9,2.642524046,0.6388,0.051104,1.36,0.544,0.91,0.455,0.965,0.217125,1,0.2,0.7075,0.35375,1.02,0.51,0.830806549,0.186931474,0.051335658,0.025667829,1.8,5,3.188,1.25,1.1,0.1925,0.75,0.16875,0,0,0,0
199,75.1,2.1347902979,1.906,0.20646252,17.89,2.4118176297,0.63834,0.0510672,1.36,0.544,0.91,0.455,0.9622,0.216495,1,0.2,0.70845,0.354225,1.021,0.5105,0.830806549,0.186931474,0.0514649182,0.0257324591,1.78,5,3.26075,1.25,1.099,0.192325,0.75,0.16875,0,0,0,0
198,75.2,2.1654457138,1.812,0.22501944,17.88,2.1811112134,0.63788,0.0510304,1.36,0.544,0.91,0.455,0.9594,0.215865,1,0.2,0.7094,0.3547,1.022,0.511,0.830806549,0.186931474,0.0515941784,0.0257970892,1.76,5,3.3335,1.25,1.098,0.19215,0.75,0.16875,0,0,0,0
197,75.3,2.1961011297,1.718,0.24357636,17.87,1.9504047971,0.63742,0.0509936,1.36,0.544,0.91,0.455,0.9566,0.215235,1,0.2,0.71035,0.355175,1.023,0.5115,0.830806549,0.186931474,0.0517234386,0.0258617193,1.74,5,3.40625,1.25,1.097,0.191975,0.75,0.16875,0,0,0,0
196,75.4,2.2267565456,1.624,0.26213328,17.86,1.7196983808,0.63696,0.0509568,1.36,0.544,0.91,0.455,0.9538,0.214605,1,0.2,0.7113,0.35565,1.024,0.512,0.830806549,0.186931474,0.0518526988,0.0259263494,1.72,5,3.479,1.25,1.096,0.1918,0.75,0.16875,0,0,0,0
195,75.5,2.2574119615,1.53,0.2806902,17.85,1.4889919645,0.6365,0.05092,1.36,0.544,0.91,0.455,0.951,0.213975,1,0.2,0.71225,0.356125,1.025,0.5125,0.830806549,0.186931474,0.051981959,0.0259909795,1.7,5,3.55175,1.25,1.095,0.191625,0.75,0.16875,0,0,0,0
194,75.6,2.2880673774,1.436,0.29924712,17.84,1.2582855482,0.63604,0.0508832,1.36,0.544,0.91,0.455,0.9482,0.213345,1,0.2,0.7132,0.3566,1.026,0.513,0.830806549,0.186931474,0.0521112192,0.0260556096,1.68,5,3.6245,1.25,1.094,0.19145,0.75,0.16875,0,0,0,0
193,75.7,2.3187227933,1.342,0.31780404,17.83,1.0275791319,0.63558,0.0508464,1.36,0.544,0.91,0.455,0.9454,0.212715,1,0.2,0.71415,0.357075,1.027,0.5135,0.830806549,0.186931474,0.0522404794,0.0261202397,1.66,5,3.69725,1.25,1.093,0.191275,0.75,0.16875,0,0,0,0
192,75.8,2.3493782092,1.248,0.33636096,17.82,0.7968727156,0.63512,0.0508096,1.36,0.544,0.91,0.455,0.9426,0.212085,1,0.2,0.7151,0.35755,1.028,0.514,0.830806549,0.186931474,0.0523697396,0.0261848698,1.64,5,3.77,1.25,1.092,0.1911,0.75,0.16875,0,0,0,0
191,75.9,2.3800336251,1.154,0.35491788,17.81,0.5661662993,0.63466,0.0507728,1.36,0.544,0.91,0.455,0.9398,0.211455,1,0.2,0.71605,0.358025,1.029,0.5145,0.830806549,0.186931474,0.0524989998,0.0262494999,1.62,5,3.84275,1.25,1.091,0.190925,0.75,0.16875,0,0,0,0
190,76,2.410689041,1.06,0.3734748,17.8,0.335459883,0.6342,0.050736,1.36,0.544,0.91,0.455,0.937,0.210825,1,0.2,0.717,0.3585,1.03,0.515,0.830806549,0.186931474,0.05262826,0.02631413,1.6,5,3.9155,1.25,1.09,0.19075,0.75,0.16875,0,0,0,0
189,75.9,2.3613770509,1.076,0.36499788,17.79,0.415594148,0.63393,0.0507144,1.349,0.5396,0.908,0.454,0.9342,0.210195,1,0.2,0.71795,0.358975,1.032,0.516,0.830806549,0.186931474,0.0527575201,0.0263787601,1.57,5,3.98825,1.25,1.095,0.191625,0.75,0.16875,0,0,0,0
188,75.8,2.3120650608,1.092,0.35652096,17.78,0.495728413,0.63366,0.0506928,1.338,0.5352,0.906,0.453,0.9314,0.209565,1,0.2,0.7189,0.35945,1.034,0.517,0.830806549,0.186931474,0.0528867802,0.0264433902,1.54,5,4.061,1.25,1.1,0.1925,0.75,0.16875,0,0,0,0
187,75.7,2.2627530707,1.108,0.34804404,17.77,0.575862678,0.63339,0.0506712,1.327,0.5308,0.904,0.452,0.9286,0.208935,1,0.2,0.71985,0.359925,1.036,0.518,0.830806549,0.186931474,0.0530160403,0.0265080203,1.51,5,4.13375,1.25,1.105,0.193375,0.75,0.16875,0,0,0,0
186,75.6,2.2134410806,1.124,0.33956712,17.76,0.655996943,0.63312,0.0506496,1.316,0.5264,0.902,0.451,0.9258,0.208305,1,0.2,0.7208,0.3604,1.038,0.519,0.830806549,0.186931474,0.0531453004,0.0265726504,1.48,5,4.2065,1.25,1.11,0.19425,0.75,0.16875,0,0,0,0
185,75.5,2.1641290905,1.14,0.3310902,17.75,0.736131208,0.63285,0.050628,1.305,0.522,0.9,0.45,0.923,0.207675,1,0.2,0.72175,0.360875,1.04,0.52,0.830806549,0.186931474,0.0532745605,0.0266372805,1.45,5,4.27925,1.25,1.115,0.195125,0.75,0.16875,0,0,0,0
184,75.4,2.1148171004,1.156,0.32261328,17.74,0.816265473,0.63258,0.0506064,1.294,0.5176,0.898,0.449,0.9202,0.207045,1,0.2,0.7227,0.36135,1.042,0.521,0.830806549,0.186931474,0.0534038206,0.0267019106,1.42,5,4.352,1.25,1.12,0.196,0.75,0.16875,0,0,0,0
183,75.3,2.0655051103,1.172,0.31413636,17.73,0.896399738,0.63231,0.0505848,1.283,0.5132,0.896,0.448,0.9174,0.206415,1,0.2,0.72365,0.361825,1.044,0.522,0.830806549,0.186931474,0.0535330807,0.0267665407,1.39,5,4.42475,1.25,1.125,0.196875,0.75,0.16875,0,0,0,0
182,75.2,2.0161931202,1.188,0.30565944,17.72,0.976534003,0.63204,0.0505632,1.272,0.5088,0.894,0.447,0.9146,0.205785,1,0.2,0.7246,0.3623,1.046,0.523,0.830806549,0.186931474,0.0536623408,0.0268311708,1.36,5,4.4975,1.25,1.13,0.19775,0.75,0.16875,0,0,0,0
181,75.1,1.9668811301,1.204,0.29718252,17.71,1.056668268,0.63177,0.0505416,1.261,0.5044,0.892,0.446,0.9118,0.205155,1,0.2,0.72555,0.362775,1.048,0.524,0.830806549,0.186931474,0.0537916009,0.0268958009,1.33,5,4.57025,1.25,1.135,0.198625,0.75,0.16875,0,0,0,0
180,75,1.91756914,1.22,0.2887056,17.7,1.136802533,0.6315,0.05052,1.25,0.5,0.89,0.445,0.909,0.204525,1,0.2,0.7265,0.36325,1.05,0.525,0.830806549,0.186931474,0.053920861,0.026960431,1.3,5,4.643,1.25,1.14,0.1995,0.75,0.16875,0,0,0,0
179,74.4,1.93098583,1.236,0.29140524,17.66,1.1031922491,0.63144,0.0505152,1.25,0.5,0.888,0.444,0.9095,0.2046375,1,0.2,0.7284371429,0.3642185714,1.055,0.5275,0.8345923933,0.1877832889,0.0540501212,0.0270250611,1.27,5,4.5703428571,1.25,1.147,0.200725,0.75,0.16875,0,0,0,0
178,73.8,1.94440252,1.252,0.29410488,17.62,1.0695819652,0.63138,0.0505104,1.25,0.5,0.886,0.443,0.91,0.20475,1,0.2,0.7303742858,0.3651871428,1.06,0.53,0.8383782376,0.1886351038,0.0541793814,0.0270896912,1.24,5,4.4976857142,1.25,1.154,0.20195,0.75,0.16875,0,0,0,0
177,73.2,1.95781921,1.268,0.29680452,17.58,1.0359716813,0.63132,0.0505056,1.25,0.5,0.884,0.442,0.9105,0.2048625,1,0.2,0.7323114287,0.3661557142,1.065,0.5325,0.8421640819,0.1894869187,0.0543086416,0.0271543213,1.21,5,4.4250285713,1.25,1.161,0.203175,0.75,0.16875,0,0,0,0
176,72.6,1.9712359,1.284,0.29950416,17.54,1.0023613974,0.63126,0.0505008,1.25,0.5,0.882,0.441,0.911,0.204975,1,0.2,0.7342485716,0.3671242856,1.07,0.535,0.8459499262,0.1903387336,0.0544379018,0.0272189514,1.18,5,4.3523714284,1.25,1.168,0.2044,0.75,0.16875,0,0,0,0
175,72,1.98465259,1.3,0.3022038,17.5,0.9687511135,0.6312,0.050496,1.25,0.5,0.88,0.44,0.9115,0.2050875,1,0.2,0.7361857145,0.368092857,1.075,0.5375,0.8497357705,0.1911905485,0.054567162,0.0272835815,1.15,5,4.2797142855,1.25,1.175,0.205625,0.75,0.16875,0,0,0,0
174,71.4,1.99806928,1.316,0.30490344,17.46,0.9351408296,0.63114,0.0504912,1.25,0.5,0.878,0.439,0.912,0.2052,1,0.2,0.7381228574,0.3690614284,1.08,0.54,0.8535216148,0.1920423634,0.0546964222,0.0273482116,1.12,5,4.2070571426,1.25,1.182,0.20685,0.75,0.16875,0,0,0,0
173,70.8,2.01148597,1.332,0.30760308,17.42,0.9015305457,0.63108,0.0504864,1.25,0.5,0.876,0.438,0.9125,0.2053125,1,0.2,0.7400600003,0.3700299998,1.085,0.5425,0.8573074591,0.1928941783,0.0548256824,0.0274128417,1.09,5,4.1343999997,1.25,1.189,0.208075,0.75,0.16875,0,0,0,0
172,70.2,2.02490266,1.348,0.31030272,17.38,0.8679202618,0.63102,0.0504816,1.25,0.5,0.874,0.437,0.913,0.205425,1,0.2,0.7419971432,0.3709985712,1.09,0.545,0.8610933034,0.1937459932,0.0549549426,0.0274774718,1.06,5,4.0617428568,1.25,1.196,0.2093,0.75,0.16875,0,0,0,0
171,69.6,2.03831935,1.364,0.31300236,17.34,0.8343099779,0.63096,0.0504768,1.25,0.5,0.872,0.436,0.9135,0.2055375,1,0.2,0.7439342861,0.3719671426,1.095,0.5475,0.8648791477,0.1945978081,0.0550842028,0.0275421019,1.03,5,3.9890857139,1.25,1.203,0.210525,0.75,0.16875,0,0,0,0
170,69,2.05173604,1.38,0.315702,17.3,0.800699694,0.6309,0.050472,1.25,0.5,0.87,0.435,0.914,0.20565,1,0.2,0.745871429,0.372935714,1.1,0.55,0.868664992,0.195449623,0.055213463,0.027606732,1,5,3.916428571,1.25,1.21,0.21175,0.75,0.16875,0,0,0,0
169,68.9,2.0443454644,1.396,0.31559724,17.31,0.7372670321,0.63105,0.050484,1.25,0.5,0.868,0.434,0.9148,0.20583,1,0.2,0.7478085718,0.3739042855,1.102,0.551,0.8724508362,0.196301438,0.055276481,0.027638241,0.97,5,3.8437714282,1.25,1.216,0.2128,0.75,0.16875,0,0,0,0
168,68.8,2.0369548888,1.412,0.31549248,17.32,0.6738343702,0.6312,0.050496,1.25,0.5,0.866,0.433,0.9156,0.20601,1,0.2,0.7497457146,0.374872857,1.104,0.552,0.8762366804,0.197153253,0.055339499,0.02766975,0.94,5,3.7711142854,1.25,1.222,0.21385,0.75,0.16875,0,0,0,0
167,68.7,2.0295643132,1.428,0.31538772,17.33,0.6104017083,0.63135,0.050508,1.25,0.5,0.864,0.432,0.9164,0.20619,1,0.2,0.7516828574,0.3758414285,1.106,0.553,0.8800225246,0.198005068,0.055402517,0.027701259,0.91,5,3.6984571426,1.25,1.228,0.2149,0.75,0.16875,0,0,0,0
166,68.6,2.0221737376,1.444,0.31528296,17.34,0.5469690464,0.6315,0.05052,1.25,0.5,0.862,0.431,0.9172,0.20637,1,0.2,0.7536200002,0.37681,1.108,0.554,0.8838083688,0.198856883,0.055465535,0.027732768,0.88,5,3.6257999998,1.25,1.234,0.21595,0.75,0.16875,0,0,0,0
165,68.5,2.014783162,1.46,0.3151782,17.35,0.4835363845,0.63165,0.050532,1.25,0.5,0.86,0.43,0.918,0.20655,1,0.2,0.755557143,0.3777785715,1.11,0.555,0.887594213,0.199708698,0.055528553,0.027764277,0.85,5,3.553142857,1.25,1.24,0.217,0.75,0.16875,0,0,0,0
164,68.4,2.0073925864,1.476,0.31507344,17.36,0.4201037226,0.6318,0.050544,1.25,0.5,0.858,0.429,0.9188,0.20673,1,0.2,0.7574942858,0.378747143,1.112,0.556,0.8913800572,0.200560513,0.055591571,0.027795786,0.82,5,3.4804857142,1.25,1.246,0.21805,0.75,0.16875,0,0,0,0
